Name,Customer_ID,Address,City,State,ZIP,Avg_Sale_Amount,Store_Number,Responded_to_Last_Catalog,Avg_Num_Products_Purchased,#_Years_as_Customer,Customer_Segment_Loyalty_Club_Only,Customer_Segment_Loyalty_Club_and_Credit_Card,Customer_Segment_Store_Mailing_List
Jessica Mcveigh,928,15713 E Colorado Ave,Aurora,CO,80017,165.2,105,No,1,8,1,0,0
Suzanne Mcdonald,936,10260 Washington St,Thornton,CO,80229,290.62,108,No,3,8,1,0,0
Angelina Pavlov,937,1645 S Tejon St,Denver,CO,80223,371.5,107,No,4,1,1,0,0
Sally Mejia,943,11374 Marshall Ct,Westminster,CO,80020,291.65,109,No,1,2,1,0,0
Linda Sullivan,945,3703 S Mission Pkwy,Aurora,CO,80013,557.58,104,No,5,7,1,0,0
Ruth Wood,956,4710 E Mississippi Ave,Denver,CO,80246,384.14,100,No,6,6,1,0,0
Dana Gonzales,960,4851 S Genoa St,Centennial,CO,80015,279.62,102,No,2,4,1,0,0
Terri Tomlin,972,850 Newport St,Denver,CO,80220,557.62,100,No,6,1,1,0,0
Brenda Berger,973,4450 W Kentucky Ave,Denver,CO,80219,424.07,106,No,4,1,1,0,0
Erika Glennemeier,977,11053 W 67th Way,Arvada,CO,80004,259.79,108,No,1,1,1,0,0
Elizabeth Sandoval,981,12552 Dale Ct,Broomfield,CO,80020,393.9,109,No,3,7,1,0,0
Laura Tammy,989,5551 Youngfield Way,Arvada,CO,80002,318.58,108,No,1,6,1,0,0
Nancy Samuelson,1006,8785 Cloverleaf Cir,Parker,CO,80134,280.58,104,No,4,6,1,0,0
Alesha Borne,1016,15358 E Saratoga Pl,Aurora,CO,80015,339.99,104,No,4,1,1,0,0
Martha Guerrero,1023,7867 S Jersey Way,Centennial,CO,80112,303.29,101,No,4,3,1,0,0
Tamra Wells,1026,985 S Miller St,Lakewood,CO,80226,455.78,106,No,4,5,1,0,0
Donna Summers,1030,3072 S Rosemary St,Denver,CO,80231,356.99,100,No,4,1,1,0,0
Edith Hogsett,1033,7145 W 48th Ave,Wheat Ridge,CO,80033,391.93,107,No,7,3,1,0,0
Juana Vega,1035,7141 Beech St,Arvada,CO,80004,546.09,103,No,4,2,1,0,0
Gwendolyn Williams,1036,18796 E Baltic Pl,Aurora,CO,80013,294.34,105,No,3,1,1,0,0
Mamta Khatter,1041,6554 S Quemoy Way,Aurora,CO,80016,316.78,104,No,4,1,1,0,0
Val Salazar,1050,3636 Clay St,Denver,CO,80211,368.32,108,No,1,6,1,0,0
Anhtu Le,1056,8090 W 19th Ave,Lakewood,CO,80214,292.65,106,No,1,2,1,0,0
Mary Montoya,1062,4433 Aaron Pl,Boulder,CO,80303,545.02,109,No,6,2,1,0,0
Kaisa Johnson,1063,7875 Elder Cir,Denver,CO,80221,532.52,106,No,4,3,1,0,0
Carolyn Passarelli,1066,8321 Solana Dr,Denver,CO,80229,551.53,107,No,3,3,1,0,0
Darlene Renteria,1069,4535 S Jellison St,Littleton,CO,80123,554.71,101,No,5,2,1,0,0
Joyce Brown,1071,6281 S Adams Dr,Centennial,CO,80121,329.0,104,No,4,7,1,0,0
Kathryn Heider,1075,319 Nome St,Aurora,CO,80010,300.79,100,No,2,4,1,0,0
Mary Pettinger,1082,16053 E Nichols Pl,Englewood,CO,80112,426.35,102,No,3,3,1,0,0
Jean Craig,1083,2691 S King St,Denver,CO,80219,395.69,107,No,2,5,1,0,0
Karen Brown,1086,9477 W Utah Pl,Lakewood,CO,80232,475.9,101,No,5,6,1,0,0
Beth Ondrak,1089,8591 Oakwood St,Westminster,CO,80031,442.44,109,No,4,8,1,0,0
Mercedes Gallegos,1092,401 S Leyden St,Denver,CO,80224,285.32,100,No,2,6,1,0,0
Michele Anthony,1096,3057 S Pitkin Way,Aurora,CO,80013,320.8,104,No,1,4,1,0,0
Sarah Ledgerwood,1112,4106 S Jebel Way,Aurora,CO,80013,470.45,104,No,2,7,1,0,0
Pamela Geist,1123,15440 E 13th Ave,Aurora,CO,80011,526.74,100,No,5,8,1,0,0
Sue Bye,1132,3843 Vrain St,Denver,CO,80212,365.28,101,No,4,8,1,0,0
Jeanette Bustos,1135,1473 S Otis St,Lakewood,CO,80232,392.29,106,No,1,2,1,0,0
Liana Hernandez,1138,2782 S Macon Cir,Aurora,CO,80014,469.81,105,No,4,6,1,0,0
Betty Smith,1139,1265 Vivian St,Lakewood,CO,80401,284.32,108,No,3,8,1,0,0
Roya Shad,1143,6026 Zinnia Ct,Arvada,CO,80004,458.22,103,No,3,8,1,0,0
Chantel Corkle,1145,1795 S Dawson Way,Aurora,CO,80012,296.96,104,No,3,2,1,0,0
Maria Arcalas,1146,19495 E Nassau Dr,Aurora,CO,80013,311.14,100,No,3,6,1,0,0
Joann Ina,1153,9773 Orangewood Dr,Thornton,CO,80260,299.57,109,No,2,2,1,0,0
Sadia Ereg,1162,1235 Dallas St,Aurora,CO,80010,321.57,105,No,1,6,1,0,0
Brittany Davis,1166,6425 Zinnia St,Arvada,CO,80004,509.32,108,No,1,6,1,0,0
C Rice,1167,3635 S Hooker St,Englewood,CO,80110,122.67,101,No,1,7,1,0,0
Sharon Mcguire,1171,14001 E Marina Dr,Aurora,CO,80014,397.94,100,No,4,3,1,0,0
Marcella Bird,1180,3965 S Willow Way,Denver,CO,80237,380.61,105,No,6,4,1,0,0
Roseanna Eden,1186,10355 W 72nd Ave,Arvada,CO,80005,370.34,107,No,2,1,1,0,0
Sarah Meadows,1189,1273 Rosemary St,Denver,CO,80220,530.6,107,No,5,6,1,0,0
Admira Kovacic,1190,1380 Detroit St,Denver,CO,80206,303.33,101,No,4,7,1,0,0
Nancy Isaacs,1197,1485 S Idalia St,Aurora,CO,80017,109.25,105,No,1,8,1,0,0
Breanna Berry,1202,6648 S Killarney Ct,Aurora,CO,80016,197.6,104,No,1,6,1,0,0
Corina Cowan,1234,9873 Thornbury Way,Highlands Ranch,CO,80129,299.76,101,No,4,5,1,0,0
Nicola Zavatti,1236,16576 E Arkansas Ave,Aurora,CO,80017,306.16,100,No,2,2,1,0,0
Jennifer Wadle,1245,17807 E Cornell Dr,Aurora,CO,80013,381.99,100,No,3,2,1,0,0
Annette Roth,1248,4862 S Hoyt St,Littleton,CO,80123,369.4,101,No,2,6,1,0,0
Ming Lee,1253,11750 E Asbury Ave,Aurora,CO,80014,352.35,102,No,3,8,1,0,0
Rita Dwyer,1257,6771 E Center Ave,Denver,CO,80224,417.5,100,No,6,6,1,0,0
Geraldine Orris,1262,2566 S Clayton St,Denver,CO,80210,413.88,100,No,4,7,1,0,0
Phillis Johnson,1264,2220 S Hooker Way,Denver,CO,80219,298.79,101,No,3,2,1,0,0
Stephanie Pena,1265,3324 S Ammons St,Lakewood,CO,80227,380.88,106,No,3,4,1,0,0
Sarah Marin,1267,3586 S Ouray St,Aurora,CO,80013,340.17,104,No,4,3,1,0,0
Janet Whitaker,1276,2726 S Hooker St,Denver,CO,80236,98.67,101,Yes,1,6,1,0,0
Dezera Arispe,1278,3750 S Yampa St,Aurora,CO,80013,316.47,105,No,2,2,1,0,0
Karen Frantz,1281,9300 E Center Ave,Denver,CO,80247,546.41,105,No,6,3,1,0,0
Billie Hagan,1283,10895 W 39th Ave,Wheat Ridge,CO,80033,415.58,107,No,3,6,1,0,0
Marquita Gonzales,1286,9805 W 73rd Pl,Arvada,CO,80005,478.44,109,No,4,6,1,0,0
Karen Konold,1291,8934 Wagner St,Westminster,CO,80031,488.49,103,No,3,4,1,0,0
Irma Garcia,1296,7333 S Kellerman Way,Aurora,CO,80016,409.42,102,No,2,5,1,0,0
Nancy Shopnitz,1298,8480 Sheridan Blvd,Arvada,CO,80003,360.77,103,No,3,1,1,0,0
Carrine Neufeld,1299,1851 S Perry Way,Denver,CO,80219,269.41,101,No,3,1,1,0,0
Jacqueline Leete,1305,8873 W Stetson Pl,Littleton,CO,80123,382.14,101,No,4,2,1,0,0
Casey Roth,1312,7565 Braun Ct,Arvada,CO,80005,351.1,108,No,6,8,1,0,0
Kathleen Roberts,1316,9160 Carr Ct,Broomfield,CO,80021,495.2,103,No,4,1,1,0,0
Amber Vanbuskirk,1341,2960 W 73rd Ave,Westminster,CO,80030,307.83,108,No,4,2,1,0,0
Phyllis Sandusky,1343,13707 Meadowbrook Ct,Broomfield,CO,80020,301.64,109,No,2,5,1,0,0
Ruthann Carrico,1347,3321 S Oak Ct,Denver,CO,80227,447.52,101,No,4,8,1,0,0
Sandra Carroll,1350,4635 Capitol Ct,Broomfield,CO,80023,472.03,109,No,4,6,1,0,0
Annekelly Oneill,1363,8455 Dover Way,Arvada,CO,80005,339.78,103,No,5,3,1,0,0
Dawn Schaffer,1372,431 Wright St,Lakewood,CO,80228,375.84,103,No,5,8,1,0,0
Barbara Ogara,1378,4618 S Ward Way,Morrison,CO,80465,347.54,106,No,2,5,1,0,0
Mandy Moyle,1387,1408 Julian St,Denver,CO,80204,330.94,106,No,3,1,1,0,0
Mia Gomez,1390,12715 Bellaire St,Thornton,CO,80241,515.01,109,No,3,8,1,0,0
Ellen Evancheck,1392,8631 W 93rd Pl,Broomfield,CO,80021,364.82,103,No,3,2,1,0,0
Dana Keefe,1397,14890 W 58th Pl,Golden,CO,80403,381.18,106,No,1,4,1,0,0
Megan Gower,1400,453 Van Gordon St,Lakewood,CO,80228,547.95,106,No,1,6,1,0,0
Cecilia Salazar,1409,2627 Glencoe St,Denver,CO,80207,528.82,105,No,6,2,1,0,0
Christine Sluman,1417,5052 Meadow Mountain Dr,Broomfield,CO,80023,527.7,109,No,4,7,1,0,0
Trixie Moran,1419,127 S Eagle Cir,Aurora,CO,80012,358.51,105,No,1,5,1,0,0
Brenda Turney,1421,17698 E Loyola Dr,Aurora,CO,80013,470.32,104,No,7,5,1,0,0
Carol Fuller,1422,7132 Mariposa St,Denver,CO,80221,324.52,105,No,2,6,1,0,0
Jennifer Jones,1429,802 S Vance St,Lakewood,CO,80226,485.5,106,No,2,8,1,0,0
Therese Parente,1432,12920 Quivas Way,Denver,CO,80234,348.79,109,No,3,8,1,0,0
Sophia Lorenzo,1433,316 Mulberry Cir,Broomfield,CO,80020,507.38,109,No,4,3,1,0,0
Arielle Brackett,1437,7252 W 20th Ave,Lakewood,CO,80214,410.06,100,No,3,4,1,0,0
Frances Bonino,1438,405 Cody Dr,Lakewood,CO,80226,315.8,106,No,5,7,1,0,0
Kaleum Sayasavanh,1439,4326 W Center Ave,Denver,CO,80219,296.76,106,No,2,3,1,0,0
Ashley Ito,1443,15999 E Alaska Pl,Aurora,CO,80017,347.93,105,No,2,5,1,0,0
Lashelda Stone,1466,12077 S Wanderlust Way,Parker,CO,80138,555.72,102,No,6,1,1,0,0
Amy Bennett,1469,1910 W 43rd Ave,Denver,CO,80211,289.85,108,No,2,6,1,0,0
Karin Coats,1471,7220 W Bonfils Ln,Lakewood,CO,80226,511.92,108,No,4,6,1,0,0
Ritsuko Pendleton,1484,16 S Nome St,Aurora,CO,80012,441.89,100,No,4,4,1,0,0
Latifa Lahsen,1487,2532 S Tucson Way,Aurora,CO,80014,378.35,100,No,4,7,1,0,0
Diana Pastrana-Rivas,1492,3326 W Alaska Pl,Denver,CO,80219,525.17,106,No,5,2,1,0,0
Bridget Zlab,1495,2108 S Scranton Way,Aurora,CO,80014,425.93,105,No,5,8,1,0,0
Alicia Garcia,1496,3047 Bellaire St,Denver,CO,80207,295.31,105,No,2,7,1,0,0
Wanda Lindsay,1497,75 S Wolff St,Denver,CO,80219,448.75,106,No,7,5,1,0,0
Archana Bandari,1499,3039 Ash St,Denver,CO,80207,483.24,103,No,4,8,1,0,0
Jamie Morales,1500,300 Grant St,Denver,CO,80203,318.47,103,No,2,8,1,0,0
Kathleen Middleton,1507,3021 S Waco Ct,Aurora,CO,80013,359.99,104,No,5,4,1,0,0
Martha Wolfard,1522,4228 S Crystal Ct,Aurora,CO,80014,374.15,105,No,2,8,1,0,0
Ruthie Lauer,1530,1470 S Quebec Way,Denver,CO,80231,529.23,100,No,3,4,1,0,0
Patricia Ellis,1537,2754 S Quince St,Denver,CO,80231,469.4,101,No,3,6,1,0,0
Becky Messina,1538,5350 W 52nd Ave,Denver,CO,80212,497.61,107,No,5,3,1,0,0
Geraldine Rogers,1546,8674 W Mississippi Pl,Lakewood,CO,80232,444.35,101,No,4,5,1,0,0
R Verma,1557,1101 S Garrison St,Lakewood,CO,80232,387.99,106,No,4,1,1,0,0
Susan Albanese,1561,1375 S Hoyt St,Lakewood,CO,80232,481.91,101,No,4,5,1,0,0
Farina Adil,1563,1249 Steele St,Denver,CO,80206,378.31,107,No,2,7,1,0,0
Elsa Maestas,1571,11911 W 75th Dr,Arvada,CO,80005,303.77,108,No,3,8,1,0,0
Michelle Collier,1572,3663 W 90th Pl,Westminster,CO,80031,293.16,108,No,4,7,1,0,0
Patricia Mccully,1579,5440 Umatilla St,Denver,CO,80221,46.14,109,No,1,7,1,0,0
Hilda Castaneda,1591,482 S Magnolia St,Denver,CO,80224,451.28,100,No,2,4,1,0,0
Laverne Grider,1593,241 Summit Trl,Broomfield,CO,80020,286.93,109,No,3,3,1,0,0
Patricia Johnson,1616,21661 E Rowland Pl,Aurora,CO,80016,557.95,102,No,4,2,1,0,0
Olga Makeeva,1619,368 E 88th Ave,Thornton,CO,80229,477.62,107,No,7,8,1,0,0
Americs Campbell,1629,2529 S Patton Ct,Denver,CO,80219,324.84,101,No,1,2,1,0,0
Debra Hargrove,1633,718 Elm Cir,Golden,CO,80401,366.85,107,No,4,3,1,0,0
Janet Schaper,1634,1020 15th St,Denver,CO,80202,295.89,107,No,4,4,1,0,0
Adriana Morales,1640,9488 E Florida Ave,Denver,CO,80247,289.19,105,No,1,8,1,0,0
Cecilia Lerha,1644,16765 E Mercer Dr,Aurora,CO,80013,288.33,104,No,3,1,1,0,0
Janette Skelton,1660,6660 W 6th Ave,Lakewood,CO,80214,478.64,106,No,5,2,1,0,0
Janice Everett,1662,4466 W 27th Ave,Denver,CO,80212,300.86,107,No,3,6,1,0,0
Yvette West,1663,2601 Newport St,Denver,CO,80207,232.16,100,Yes,3,4,1,0,0
Lisa Florence,1668,10311 Hadrian Ct,Parker,CO,80134,538.11,104,No,4,1,1,0,0
Nellie Hayes,1670,16049 W 50th Ave,Golden,CO,80403,508.57,107,No,4,3,1,0,0
Janette Neal,1677,6555 Schneider Way,Arvada,CO,80004,453.48,108,No,4,1,1,0,0
Marcia Poston,1679,11450 Community Center Dr,Northglenn,CO,80233,423.85,103,No,3,6,1,0,0
Sharon Bramblett,1699,2990 S Lipan St,Englewood,CO,80110,394.37,107,No,3,3,1,0,0
Erica Sichler,1701,8860 Iris Ct,Broomfield,CO,80021,382.31,109,No,3,2,1,0,0
Brenda Rankin,1702,6387 S Hill St,Littleton,CO,80120,603.75,100,No,5,3,1,0,0
Jocelyn Margheim,1722,3180 E 88th Ave,Denver,CO,80229,543.04,109,No,5,6,1,0,0
Robin Skoog,1735,14076 E Stanford Cir,Aurora,CO,80015,510.43,104,No,3,4,1,0,0
Angelina Parra,1738,6085 W 47th Ave,Wheat Ridge,CO,80033,462.54,107,No,4,3,1,0,0
Georgine Witthuhn,1741,750 S Utica St,Denver,CO,80219,286.39,106,No,3,3,1,0,0
Joanne Rorman,1747,11121 Park Vista Dr,Northglenn,CO,80234,450.23,109,No,2,6,1,0,0
Jennifer Davis,1748,13775 E 4th Cir,Aurora,CO,80011,544.04,105,No,5,3,1,0,0
Alice Eloriaga,1752,10860 W Powers Ave,Littleton,CO,80127,301.79,101,No,4,4,1,0,0
Margaret Myers,1755,1414 McIntosh Ave,Broomfield,CO,80020,376.09,108,No,4,2,1,0,0
Amanda Fisher,1763,7041 E 75th Ave,Commerce City,CO,80022,393.17,100,No,4,5,1,0,0
Maria Martinez,1770,1925 S Vaughn Way,Aurora,CO,80014,292.34,105,No,3,5,1,0,0
Lazara Soto,1772,11809 E Harvard Ave,Aurora,CO,80014,462.53,104,No,5,3,1,0,0
Diana Sena,1776,3632 Perry St,Denver,CO,80212,310.2,108,No,4,3,1,0,0
Peggy Gauthier,1779,25 S Brentwood St,Lakewood,CO,80226,308.43,106,No,3,7,1,0,0
Michelle Quackenbush,1782,14441 E 44th Ave,Denver,CO,80239,435.55,100,No,6,3,1,0,0
Barbara Ryan,1788,524 S Magnolia Ln,Denver,CO,80224,471.09,105,No,6,3,1,0,0
Jody Harris,1800,1608 S Zephyr Ct,Lakewood,CO,80232,284.87,106,No,2,1,1,0,0
Lynn Novasad,1807,9631 Golden Eagle Dr,Highlands Ranch,CO,80129,318.55,101,No,3,2,1,0,0
Stephanie Pence,1811,8784 W Rowland Pl,Littleton,CO,80128,290.25,106,No,3,6,1,0,0
Million Woldemariam,1814,3220 Otis St,Wheat Ridge,CO,80033,533.39,107,No,4,8,1,0,0
Alexis Hurd,1816,4485 Teller St,Wheat Ridge,CO,80033,352.0,108,No,4,2,1,0,0
Kim Vandanerberg,1817,15594 E Arizona Ave,Aurora,CO,80017,423.21,105,No,4,1,1,0,0
Marcy Singer,1824,3990 S Logan St,Englewood,CO,80113,647.26,101,No,5,8,1,0,0
Paula Harrington,1826,23500 E Maple Hills Ave,Parker,CO,80138,445.13,104,No,4,7,1,0,0
Marcella Dressel,1831,4003 Chase St,Wheat Ridge,CO,80212,349.65,106,No,4,3,1,0,0
Margaret Baldwin,1837,1278 S Carson Way,Aurora,CO,80012,288.24,105,No,5,5,1,0,0
Meghan Cuzzort,1843,5332 Parfet St,Arvada,CO,80002,538.96,108,No,3,1,1,0,0
Alisha Swanson,1849,467 S Quay St,Lakewood,CO,80226,340.91,106,No,4,2,1,0,0
Jennifer Walker,1852,566 Vance St,Lakewood,CO,80226,530.19,103,No,7,6,1,0,0
Medina Amaya,1856,3900 W 1st Ave,Denver,CO,80219,385.63,103,No,1,1,1,0,0
Tracey Shaw,1858,7726 Hoyt Cir,Arvada,CO,80005,365.64,107,No,1,6,1,0,0
Joy Johnson,1863,661 Newton St,Denver,CO,80204,362.11,101,No,1,3,1,0,0
Rosalee Pleis,1865,8763 Carr Loop,Arvada,CO,80005,181.91,107,No,1,7,1,0,0
Rose Derakhshandeh,1869,965 S Miller St,Lakewood,CO,80226,436.46,101,No,3,6,1,0,0
Kimbe Fleming,1873,3746 S Granby Way,Aurora,CO,80014,449.7,104,No,4,3,1,0,0
Any Anderson,1877,14365 Santa Fe St,Broomfield,CO,80023,9.76,103,No,1,4,1,0,0
Brittany Means,1885,7090 W 26th Ave,Lakewood,CO,80214,374.81,107,No,1,5,1,0,0
Jeanette Wolf,1891,6485 Quail St,Arvada,CO,80004,471.89,108,No,4,2,1,0,0
Amanda Kelly-Dorris,1893,5370 Allison St,Arvada,CO,80002,423.15,107,No,3,4,1,0,0
Lourdes Apodaca-Perez,1894,4795 S Clarkson St,Englewood,CO,80113,396.43,100,No,3,5,1,0,0
Erica Gaddis,1901,17836 E Berry Dr,Centennial,CO,80015,402.3,104,No,1,8,1,0,0
Abby Locke,1902,11664 E Bayaud Dr,Aurora,CO,80012,453.16,105,No,4,1,1,0,0
Tina Hedglin,1906,3040 W 45th Ave,Denver,CO,80211,301.98,109,No,3,8,1,0,0
Kelly Besaw,1910,6648 King St,Denver,CO,80221,463.19,108,No,3,4,1,0,0
Cinda Funk,1913,4050 S Yosemite St,Denver,CO,80237,363.81,104,No,7,4,1,0,0
Janet Morgan,1919,7821 Julian St,Westminster,CO,80030,424.11,103,No,3,5,1,0,0
Cheryl Snider,1942,3100 S Federal Blvd,Denver,CO,80236,329.29,101,No,2,4,1,0,0
Malykham Khanthaphixay,1955,4762 Everett Ct,Wheat Ridge,CO,80033,295.59,108,No,1,7,1,0,0
Audra Bartels,1956,1361 S Lansing Ct,Aurora,CO,80012,402.33,100,No,3,2,1,0,0
Sherry Robinson,1960,1609 S Lincoln St,Denver,CO,80210,435.46,100,No,2,5,1,0,0
L Abeyta,1962,400 Tennyson St,Denver,CO,80204,548.84,106,No,5,1,1,0,0
Dipali Hunjan,1963,1326 S 96th St,Louisville,CO,80027,301.28,103,No,4,8,1,0,0
Uta Christian,1966,8250 W 70th Ave,Arvada,CO,80004,343.03,103,No,3,5,1,0,0
Andrea Bramble,1968,2427 S Chase Ln,Lakewood,CO,80227,333.97,101,No,4,3,1,0,0
Maria Cervantes,1974,372 Lima St,Aurora,CO,80010,431.88,105,No,4,7,1,0,0
Mckenna Keenan,1976,1403 S Victor St,Aurora,CO,80012,367.09,105,No,4,7,1,0,0
Julie Mack,1978,4443 S Acoma St,Englewood,CO,80110,436.81,101,No,2,2,1,0,0
Michelle Novello,1983,4380 Apex Ln,Westminster,CO,80031,307.88,103,No,3,5,1,0,0
Ellese Gold,1986,7788 E Severn Dr,Denver,CO,80230,440.12,101,No,4,7,1,0,0
Deborah Wilson,1988,671 S Shoshone St,Denver,CO,80223,303.12,107,No,2,3,1,0,0
Jean Firmin,1989,2621 Curtis St,Denver,CO,80205,474.08,107,No,7,5,1,0,0
Laura Hickey,1990,1470 S Quebec Way,Denver,CO,80231,347.32,100,No,4,5,1,0,0
Maria Kneusel,1991,2806 S Kenton Ct,Aurora,CO,80014,368.95,100,No,3,2,1,0,0
Melanie Hanson,1993,4551 S Quintero St,Aurora,CO,80015,190.1,104,No,2,1,1,0,0
Joan Guiet,2010,6388 Oak Ct,Arvada,CO,80004,470.16,103,No,4,4,1,0,0
Janet Hughes,2018,610 S Dale Ct,Denver,CO,80219,439.09,100,No,7,5,1,0,0
Michelle Flores,2026,408 S Carr St,Lakewood,CO,80226,427.79,106,No,3,4,1,0,0
Jessica Smedes,2030,6724 Green River Dr,Highlands Ranch,CO,80130,382.07,101,No,3,8,1,0,0
Michelle Lyman,2037,12422 W 68th Ave,Arvada,CO,80004,367.81,108,No,3,3,1,0,0
Andrea Schoner,2041,300 S Jasmine St,Denver,CO,80224,367.06,106,No,4,1,1,0,0
Chantelle Romero,2044,12355 E Alaska Pl,Aurora,CO,80012,387.97,105,No,3,5,1,0,0
Jaymee Johnson,2050,8300 Fairmount Dr,Denver,CO,80247,472.68,100,No,4,3,1,0,0
Shirley Hoyle,2052,1652 W 113th Ave,Denver,CO,80234,456.23,107,No,5,5,1,0,0
Susan Nicholls,2069,2402 Newland St,Edgewater,CO,80214,557.16,107,No,5,1,1,0,0
Laura Stevens,2071,3350 Fillmore St,Denver,CO,80205,404.87,103,No,3,1,1,0,0
Toni Zinke,2085,10746 Livingston Dr,Northglenn,CO,80234,526.06,107,No,3,8,1,0,0
Jenny Tower,2088,5320 E 129th Way,Thornton,CO,80241,352.91,103,No,3,1,1,0,0
Rita Simonoff,2092,7842 S Valentia Way,Centennial,CO,80112,356.73,105,No,5,4,1,0,0
Dolores Florez,2112,2184 S Zang Way,Lakewood,CO,80228,347.44,101,No,3,7,1,0,0
Annette Suazo,2123,10150 E Virginia Ave,Denver,CO,80247,300.42,100,No,2,1,1,0,0
Rosario Havelka,2124,1142 Clayton St,Denver,CO,80206,454.98,101,No,5,1,1,0,0
Linda Cox,2132,1438 Eudora St,Denver,CO,80220,465.57,106,No,7,5,1,0,0
Sherry Earls,2137,2405 Bell Ct,Lakewood,CO,80215,215.48,106,Yes,2,8,1,0,0
Keri Oconnell,2138,1301 S Utica St,Denver,CO,80219,446.92,101,No,5,1,1,0,0
Kristalyn Deeds,2143,3347 S Elkhart St,Aurora,CO,80014,322.06,104,No,3,4,1,0,0
Angelia Cozzens,2146,10211 Ura Ln,Thornton,CO,80260,410.42,103,No,4,2,1,0,0
Joan Pierce,2155,719 Elati St,Denver,CO,80204,313.37,107,No,2,4,1,0,0
Regina Ayers,2159,5428 S Harvest Way,Aurora,CO,80016,403.68,104,No,3,5,1,0,0
Marie Mock,2183,1799 W 32nd Ave,Denver,CO,80211,466.24,107,No,4,3,1,0,0
Laura Fenton,2185,4448 S Xavier St,Denver,CO,80236,323.03,101,No,3,2,1,0,0
Jennifer Reese,2191,5572 Kalispell St,Denver,CO,80239,318.63,100,No,2,1,1,0,0
Anna Rocha,2192,7700 W 48th Ave,Wheat Ridge,CO,80033,552.77,107,No,7,7,1,0,0
Gabriela Sifuentes,2212,4605 S Yosemite St,Denver,CO,80237,330.99,100,No,3,2,1,0,0
Diane Jung,2218,2090 S Ogden St,Denver,CO,80210,288.32,105,No,3,1,1,0,0
Regina Solano,2220,5220 Riverdale Ave,Denver,CO,80229,334.66,103,No,3,7,1,0,0
Leslie Schelhaas,2223,940 Home Farm Cir,Denver,CO,80234,438.3,103,No,7,4,1,0,0
Mary Macmillan,2227,10021 Miller St,Broomfield,CO,80021,306.53,103,No,3,3,1,0,0
Janice Byers,2228,2842 S Vrain St,Denver,CO,80236,464.09,106,No,5,7,1,0,0
Rebecca Niemeyer,2232,1130 S Ogden St,Denver,CO,80210,410.1,107,No,4,1,1,0,0
Sandra Maupin,2245,6295 Cole Way,Arvada,CO,80004,309.87,108,No,4,7,1,0,0
Kimberly Dokken,2248,11741 Harrison St,Thornton,CO,80233,343.52,109,No,3,4,1,0,0
Daniela Simon,2256,1126 Fern St,Broomfield,CO,80020,502.57,109,No,5,8,1,0,0
Ida Finesilver,2261,4635 S King St,Englewood,CO,80110,291.47,101,No,2,3,1,0,0
Meghan Morrison,2265,10844 Steele St,Northglenn,CO,80233,398.91,109,No,6,1,1,0,0
Darlene Samaniego,2291,16548 E Amherst Ave,Aurora,CO,80013,355.57,104,No,5,2,1,0,0
Monica Palermo,2302,4926 S Eagle Cir,Aurora,CO,80015,313.05,104,No,3,7,1,0,0
Carolyn Day,2305,2459 Gray St,Edgewater,CO,80214,540.08,107,No,2,3,1,0,0
Kelly Derosier,2308,860 S Yates St,Denver,CO,80219,469.36,107,No,5,5,1,0,0
Josephine Aragon,2329,1274 S Idalia St,Aurora,CO,80017,384.76,105,No,4,1,1,0,0
Harriett Mosco,2341,5726 S Bahama Cir E,Aurora,CO,80015,465.74,104,No,2,6,1,0,0
Jaclyn Harrell,2356,12530 Forest View St,Broomfield,CO,80020,364.31,109,No,3,2,1,0,0
Tonya Fix,2359,5677 Park Place Ave,Greenwood Village,CO,80111,443.79,101,No,5,5,1,0,0
Amy Peterson,2360,3142 W 35th Ave,Denver,CO,80211,550.75,107,No,7,2,1,0,0
Suzette Solis,2365,3776 Perry St,Denver,CO,80212,536.8,107,No,3,3,1,0,0
Melinda Mathews,2369,4501 W Kentucky Ave,Denver,CO,80219,524.97,108,No,7,2,1,0,0
Aaryn Novy,2371,2808 W 3rd Ave,Denver,CO,80219,380.48,101,No,2,1,1,0,0
Nicole Grams,2372,15900 E Ford Pl,Aurora,CO,80017,305.27,105,No,3,7,1,0,0
Janine Dyer,2373,5939 W 94th Ave,Westminster,CO,80031,375.87,109,No,5,5,1,0,0
Connie Andrews,2374,7445 W Maple Dr,Lakewood,CO,80226,486.47,106,No,4,6,1,0,0
Mary Mcclain,2376,4712 S Lincoln St,Englewood,CO,80113,502.71,101,No,4,3,1,0,0
Melyssa Lehman,2380,4537 Tennyson St,Denver,CO,80212,487.35,107,No,6,4,1,0,0
Cynthia Stahr,2381,10001 E Evans Ave,Denver,CO,80247,508.64,104,No,3,7,1,0,0
Kim Phipps,2385,20906 E Jefferson Ave,Aurora,CO,80013,433.53,104,No,4,3,1,0,0
Bella Gallegos,2390,7656 Depew St,Arvada,CO,80003,346.31,103,No,3,2,1,0,0
Lesa Gandarilla,2394,9519 E Iowa Cir,Denver,CO,80247,339.57,100,No,3,8,1,0,0
Susan Shrader,2399,6197 Webster St,Arvada,CO,80003,430.82,107,No,4,2,1,0,0
Frances Gander,2417,9041 E Oxford Dr,Denver,CO,80237,388.07,104,No,4,8,1,0,0
Jeanette Smith,2419,6048 Routt Ct,Arvada,CO,80004,541.22,108,No,5,2,1,0,0
